source_name,sentence,sentences_before,sentences_after,concept_name,quantifiers,id,bert_score,headings,categories,GENERIC SENTENCE
SimpleWikipedia,Employees often are involved with the design process.,[],[],employee,['frequency'],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-39308-Gainsharing--Gainsharing-implementation-8-0-85e4edd316f5eae0e75d7cde84e800af-1560878010-4483619-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086169.991075,0.02115103229880333,"['Gainsharing', 'Gainsharing implementation']",['Economics'],Employees often are involved with the design process.
SimpleWikipedia,All employees are eligible for plan payments.,[],[],employee,['number'],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-39308-Gainsharing--Gainsharing-implementation-9-0-c5b9544c0f9dd156f662f493795129b9-1560878010-4553962-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086169.998202,0.021745523437857628,"['Gainsharing', 'Gainsharing implementation']",['Economics'],All employees are eligible for plan payments.
SimpleWikipedia,Wars happen all the time between the two groups.,"['Usually, Book of Mormon stories show the Nephites as the more righteous, industrious and peaceful people and the Lamanites as wicked, lazy and warlike.']","['But, near the end of the book, the Nephites become more wicked than the Lamanites, and all the Nephites die in their last war, except for one named Moroni who was directed by God to bury the Book of Mormon in a hill so that Joseph Smith Jr. could find it.']",war,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-39315-Book-of-Mormon-6-1-0ebb94483ab09978189af667bf1c6cb5-1560878010-908129-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086170.005119,0.09692808240652084,['Book of Mormon'],"['Mormonism', 'Religious texts']",Wars happen all the time between the two groups.
SimpleWikipedia,Research suggests it is one of the most unique dialects in the United States.,"[""Appalachian English' is a dialect of the English language."", 'It is spoken in the Appalachian Mountains region.']","['Since the 1930s, a lot of research has been done to figure out where the dialect came from.', 'Recent research suggests that Appalachian English developed as a uniquely American dialect as early settlers re-adapted the English language to their unfamiliar frontier environment.', 'This is supported by many similarities between the Appalachian dialect and Colonial American English.']",research,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-393168-Appalachian-English-0-2-22e16d0fe52bb8d52d6551e590eb86b9-1560878010-9829319-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086170.012794,0.057162292301654816,['Appalachian English'],"['Dialects of English', 'Languages of the Americas']",Research suggests it is one of the most unique dialects in the United States.
SimpleWikipedia,"Players use the left drum to move left, the right drum to move right, and both drums to jump.",[],"['Clapping or hitting the sides of the drums causes Donkey Kong to clap.', 'Clapping produces a small small red ring and a bigger green one.', 'Enemies that are in the red ring are usually defeated, and those that are in the green ring are usually stunned.', 'Stunned enemies can be killed by jumping on them and hitting the drums repeatedly.', 'Beats are gotten by grabbing bananas, and lost by being hit or falling.']",player,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-393319-Donkey-Kong-Jungle-Beat-2-0-5c7d9410de11219beaa252cf9eb2b323-1560878011-7516-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086170.021019,0.02039504610002041,['Donkey Kong Jungle Beat'],"['Donkey Kong', 'Nintendo GameCube games', 'Platform games', '2004 video games']","Players use the left drum to move left, the right drum to move right, and both drums to jump."
SimpleWikipedia,"Beats are gotten by grabbing bananas, and lost by being hit or falling.","['Players use the left drum to move left, the right drum to move right, and both drums to jump.', 'Clapping or hitting the sides of the drums causes Donkey Kong to clap.', 'Clapping produces a small small red ring and a bigger green one.', 'Enemies that are in the red ring are usually defeated, and those that are in the green ring are usually stunned.', 'Stunned enemies can be killed by jumping on them and hitting the drums repeatedly.']",['More beats can be gotten by doing combos while grabbing bananas.'],beat,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-393319-Donkey-Kong-Jungle-Beat-2-5-8a12c35d1229313e38f2c93ac0fb22c1-1560878011-785621-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086170.0364769,0.03904813155531883,['Donkey Kong Jungle Beat'],"['Donkey Kong', 'Nintendo GameCube games', 'Platform games', '2004 video games']","Beats are gotten by grabbing bananas, and lost by being hit or falling."
SimpleWikipedia,Players can play on foot or in a vehicle.,['Multiplayer can be played with up to four players.'],"['New characters, weapons, items, and maps can be unlocked as the player plays the game.']",player,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-393337-Star-Fox--Assault-2-1-ea34adae7294c7fb77b715c1b214b993-1560878012-0183702-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086170.043616,0.021469905972480774,['Star Fox: Assault'],"['2005 video games', 'Nintendo GameCube games', 'Star Fox', 'Namco video games']",Players can play on foot or in a vehicle.
SimpleWikipedia,Scientists study ice cores to find out how the climate was in the past.,[],"['The ice keeps information like gases, particles, ash from volcanoes.', 'The type of water that forms the ice can be used to calculate the temperature of Earth.']",scientist,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-393364-Ice-core-3-0-8614701cc569866af2d8275233e071eb-1560878012-1830132-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086170.051557,0.28868427872657776,['Ice core'],['Climate change'],Scientists study ice cores to find out how the climate was in the past.
SimpleWikipedia,"Cooper now lives in Kingston, Massachusetts.",['He was married to Marianne Leone since 1983.'],[],cooper,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-393425-Chris-Cooper-3-1-46e7a7dd61d3693254324b4cba51c79c-1560878012-4838111-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086170.05844,0.11311652511358261,['Chris Cooper'],"['1951 births', 'Living people', 'American movie actors', 'American television actors', 'American stage actors', 'American voice actors', 'Actors from Kansas City, Missouri', 'Actors from Houston, Texas', 'Academy Award winning actors', 'Golden Globe Award winning actors']","Cooper now lives in Kingston, Massachusetts."
SimpleWikipedia,People think it is one of the most beautiful universities in China.,"['It started teaching in 1893.', 'The buildings and the cherry blossom in the university are very beautiful and well known.']",[],People,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-393629-Wuhan-University-1-2-bb03d5d0192a6ff595e548410817861b-1560878013-9968598-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086170.06607,0.030127424746751785,['Wuhan University'],"[""Colleges and universities in the People's Republic of China"", '1893 establishments']",People think it is one of the most beautiful universities in China.
SimpleWikipedia,Levels also have one secret star.,"['The player controls Kirby by moving the game console.', 'The game comes with a built-in accelerometer to allow the player to do so.', ""The object of the game is to guide Kirby to a level's goal within the time limit."", 'To do so, the player tilts the console in the direction they wish to move Kirby.', 'The game involves the collection of stars that are in the level.']",['The player has to collect all of the secret stars to fully complete the game.'],level,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-393924-Kirby-s-Tilt--n--Tumble-1-5-b7753e1d65959188f8d0eac1120a7404-1560878015-5812669-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086170.080627,0.033905014395713806,"[""Kirby's Tilt 'n' Tumble""]","['2000 video games', 'Game Boy Color games', 'Puzzle video games', 'Kirby']",Levels also have one secret star.
SimpleWikipedia,"Examples are rain gauges, speedometers and pressure gauges.",[],[],example,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-393933-Gauge-3-0-63fb7eef37a03857ff134cb73a6468df-1560878015-6857522-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086170.087771,0.14793018996715546,['Gauge'],[],"Examples are rain gauges, speedometers and pressure gauges."
SimpleWikipedia,"Innate immunity starts with the skin, which is an excellent barrier to infection.",[],[],innate immunity,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-394-Immunology--Types-of-immunity-in-vertebrates--Innate-immune-response-1-0-b4c782d3e953313f7168ddabfcce7a06-1560878016-303877-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086170.0954502,0.6704874634742737,"['Immunology', 'Types of immunity in vertebrates', 'Innate immune response']",[],"Innate immunity starts with the skin, which is an excellent barrier to infection."
SimpleWikipedia,Immunology is a science that examines the structure and function of the immune system.,[],['It originates from medicine and early studies on the causes of immunity to disease.'],immunology,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-394-Immunology--History-of-immunology-1-0-7b62a6c0ae6af9c5ae0dfe47073a7f12-1560878016-369531-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086170.102754,0.7305649518966675,"['Immunology', 'History of immunology']",[],Immunology is a science that examines the structure and function of the immune system.
SimpleWikipedia,Honeypot ants belong to any of five genera.,"['Their abdomens are filled with food by worker ants.', 'Other ants then extract nutrition from them.', 'They function as living storage containers.', ""This process is called 'plerergate'.""]",['They were first documented in 1881 by Henry C. McCook.'],honeypot ant,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-394373-Honeypot-ant-0-4-ce8a8335b7467b3ce14339000c4b9439-1560878018-243969-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086170.125686,0.7469322085380554,['Honeypot ant'],"['Ants', 'Indigenous Australian culture']",Honeypot ants belong to any of five genera.
SimpleWikipedia,Water is supplied from a rainwater tank and a bore.,"['Makiri is located in a region of shrubland and sand dunes.', 'The outstation here was established in the early 1980s.', 'Since 1984, it has been governed and supported by the Irintata Homelands group from Kaltjiti.', 'There is one house with solar power.']","['It is often used as a research base by scientists, as the area supports several endangered species.']",water,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-394378-Makiri--South-Australia-1-4-9c52426278a41abd7f108e761f4e705d-1560878018-374014-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086170.133271,0.04261850193142891,"['Makiri, South Australia']","['Indigenous Australian communities', 'Settlements in South Australia', 'Pitjantjatjara', 'Waterholes of Australia']",Water is supplied from a rainwater tank and a bore.
SimpleWikipedia,Political geography is organized or studied in three scaled groups.,[],"['Taylor, Peter James.']",political geography,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-394454-Political-geography-1-0-28629657e45b976c5facb24077243082-1560878019-179729-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086170.14178,0.2665848731994629,['Political geography'],[],Political geography is organized or studied in three scaled groups.
SimpleWikipedia,Motion sensors have many uses including security.,"['It is used for studying motions.', 'It is connected to a data-logger.', 'The data-logger is connected to a computer.', 'The computer runs a data-logging program.', 'The computer is connected to power, and a security system.']",[],motion sensor,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-3945-Motion-sensor-0-6-9a25646e46cdeb362289a1ceaf91a4dc-1560878019-514226-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086170.148948,0.3252584636211395,['Motion sensor'],['Machines'],Motion sensors have many uses including security.
SimpleWikipedia,"Most humans have two arms each, coming out of their body just below the neck.","[""An 'arm' is a limb.""]","['On the end of each arm is a hand.', 'Humans use arms and hands to do things to other objects, this is called manipulation.', 'The main purpose of the hand is to grasp objects.', 'Some other primates have arms which they use to move around by holding onto trees or supporting themselves as they walk along the ground.']",human,['number'],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-3946-Arm-1-1-eccab15b5665ae7665a3e77530d68939-1560878020-236712-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086170.1565351,0.575471818447113,['Arm'],"['Limbs and extremities', 'Basic English 850 words']","Most humans have two arms each, coming out of their body just below the neck."
SimpleWikipedia,Arrows have a sharp point at one end and usually a flight at the other end.,"[""An 'arrow' is a projectile fired with a 'bow'."", 'A bow and arrow is a weapon used before medieval times and later.', 'Early Native Americans used bows and arrows for hunting and for defense.', 'Nearly all cultures have used the bow and arrow in their past.']",['The flight is usually made of feathers and helps the arrow go through the air straight.'],arrow,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-3947-Arrow-2-4-a7b6fff8bb71e8e495bab060bff8d811-1560878021-241187-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086170.165181,0.20422549545764923,['Arrow'],['Weapons'],Arrows have a sharp point at one end and usually a flight at the other end.
SimpleWikipedia,"Petunias are perennial plants, meaning the survive many years.","[""The 'Petunia' is a family of plants."", 'All of them bear flowers.', 'They are in the Nightshade family, and are related to tobacco.', 'Many people grow them in the garden.']",['Usually they are planted in the sun.'],petunia,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-39484-Petunia-0-4-cfb91ab040bc78636ebc2a6f00344dc0-1560878022-228933-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086170.17324,0.804280161857605,['Petunia'],['nightshades'],"Petunias are perennial plants, meaning the survive many years."
SimpleWikipedia,Players have to find power-ups to get to new areas.,"[""Unlike other 'Metroid' games, 'Metroid Fusion' focuses more on storyline than on exploration."", 'The gameplay focuses on puzzle solving, platform jumping, and shooting enemies.']","['Samus is able to absorb X Parasites to regain health, bombs, and missiles.', ""Abilities new to the 'Metroid' series include grabbing ledges and climbing ladders.""]",player,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-394863-Metroid-Fusion-2-2-e564736d0aa17cdf5f8226ce14ae193f-1560878022-508267-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086170.181062,0.022713899612426758,['Metroid Fusion'],"['2002 video games', 'Game Boy Advance games', 'Metroid']",Players have to find power-ups to get to new areas.
SimpleWikipedia,Potential infinity is a process that never stops.,[],"['For example, adding 10 to a number.', 'Actual infinity is a more abstract idea.', 'For example, there are infinitely many numbers as it is impossible to write them all down.']",potential infinity,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-395-Infinity-2-0-8b328fc49a8402e5432ad104009a9916-1560878023-718069-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086170.188263,0.5386635661125183,['Infinity'],"['Numbers', 'Mathematics']",Potential infinity is a process that never stops.
SimpleWikipedia,Actual infinity is a more abstract idea.,"['Potential infinity is a process that never stops.', 'For example, adding 10 to a number.']","['For example, there are infinitely many numbers as it is impossible to write them all down.']",actual infinity,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-395-Infinity-2-2-d7a5fe73a846c7773e44b15ac1809880-1560878023-731173-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086170.1951702,0.1310620754957199,['Infinity'],"['Numbers', 'Mathematics']",Actual infinity is a more abstract idea.
SimpleWikipedia,Infinity times any negative number is negative infinity.,[],[],infinity,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-395-Infinity-6-0-bbec01ae3e5913e5cbee45fe534db392-1560878023-751468-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086170.20301,0.2963697612285614,['Infinity'],"['Numbers', 'Mathematics']",Infinity times any negative number is negative infinity.
SimpleWikipedia,Putters are used when on the green .,"['The four different  types of clubs used in golf are woods, irons, putters and wedges.', 'There are many types of irons, which can be used to hit varying distances.', 'They are numberd 1-9 with a 1 iron hitting the ball farther then a 9.', 'The 1 iron is no longer common in the game.', 'Even the 2 iron is getting uncommon.']",['The rules do not let the golfer use over 14 clubs in a game. .'],putter,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-3950-Golf--Clubs-1-5-5c97b24d4c60423cabac0666fbcce381-1560878023-910084-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086170.2099981,0.21564169228076935,"['Golf', 'Clubs']",[],Putters are used when on the green .
SimpleWikipedia,Primary injuries are caused by the explosion's shock waves.,[],"['Air and fluid-filled internal organs are most commonly affected, but the blast wave may also cause external injuries such as traumatic amputation.']",primary injury,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-395129-Blast-injury--Injury-classification--Primary-injuries-0-0-29487a57d725f233f3813a1218e863a1-1560878024-687511-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086170.217433,0.04738255962729454,"['Blast injury', 'Injury classification', 'Primary injuries']",['Medical emergencies'],Primary injuries are caused by the explosion's shock waves.
SimpleWikipedia,Rocks often fall and there can be landslides.,['The highway goes through mountains.'],['Earthquakes also damage the highway.'],rock,['frequency'],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-395397-Central-Cross-Island-Highway--Closing-the-damaged-highway-0-1-2da7675e3f882a786db622b0f0d0c736-1560878027-6738381-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086170.2323399,0.28388938307762146,"['Central Cross-Island Highway', 'Closing the damaged highway']","['Roads', 'Transport in Taiwan']",Rocks often fall and there can be landslides.
SimpleWikipedia,Earthquakes also damage the highway.,"['The highway goes through mountains.', 'Rocks often fall and there can be landslides.']",[],earthquake,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-395397-Central-Cross-Island-Highway--Closing-the-damaged-highway-0-2-865aa0bf2aed31f5283ca74f6111519f-1560878027-681113-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086170.238689,0.05543994531035423,"['Central Cross-Island Highway', 'Closing the damaged highway']","['Roads', 'Transport in Taiwan']",Earthquakes also damage the highway.
SimpleWikipedia,Voltages are compared to the ground to measure voltage.,"['It is the dirt, soil and rock that we walk on.', 'Ground in electrical language is the electrical charge of the earth.']",[],voltage,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-39558-Ground-0-2-64a7ea3e359adfc2ca3b91939cbcc205-1560878028-73104-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086170.245816,0.4640507400035858,['Ground'],['Geography'],Voltages are compared to the ground to measure voltage.
SimpleWikipedia,European nations agree to forbid human cloning.,[],[],european nation,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-3956-1998--Events--January-11-0-6f5b67e68b8640955051ba48449b1e50-1560878028-836695-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086170.2525702,0.1774114966392517,"['1998', 'Events', 'January']",[],European nations agree to forbid human cloning.
SimpleWikipedia,All libraries have wireless access.,[],[],library,['number'],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-395606-University-of-Otago-1-0-537a9c514a6b05a8655ccea7aea3bb69-1560878029-126583-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086170.259263,0.04796089231967926,['University of Otago'],"['New Zealand', '1869 establishments']",All libraries have wireless access.
SimpleWikipedia,Norse mythology is a version of the older northern Germanic mythology.,['It is situated under the Yggdrasil or the world tree.'],"['Here they would meet and decide things, presumably laws of nature and magic and love and war.']",norse mythology,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-395664-Urðarbrunnr-0-1-302063e652e9b940f48c0bc89e36cd49-1560878029-2252831-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086170.2664058,0.474226713180542,['Urðarbrunnr'],['Norse mythology'],Norse mythology is a version of the older northern Germanic mythology.
SimpleWikipedia,Beetles have a pair of hard shells which cover their true wings.,[],[],beetle,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-39567-Wikipedia-How-to-read-a-taxobox-12-0-6567281f6d60f2fab711d77e45df59f1-1560878029-3044422-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086170.2748742,0.8354083895683289,['Wikipedia:How to read a taxobox'],['Help'],Beetles have a pair of hard shells which cover their true wings.
SimpleWikipedia,"Players go around on boards to collect coins, which they can use to buy stars.","[""Mario Party 5' plays the same as the first four 'Mario Party' games.""]","['Movement is done with the use of a dice block with the numbers one through ten.', 'After all four players take their turns, a mini-game is played.', 'The player that wins the mini-game wins coins.', 'The winner is the player with the most stars at the end of the game.', 'Boards have different types of spaces, including blue spaces which add coins, red spaces which take away coins, and Bowser Spaces which causes Bowser to appear and do a bad event.']",player,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-395702-Mario-Party-5--Gameplay-0-1-0bdebb90642cbff6d204edf14b76ad7b-1560878029-56019-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086170.282666,0.0217922143638134,"['Mario Party 5', 'Gameplay']","['2003 video games', 'Nintendo GameCube games', 'Mario Party games', 'Nintendo GameCube-only games']","Players go around on boards to collect coins, which they can use to buy stars."
